"SexM","SexF","SexI","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","binaryClass"
0,1,0,0.702702702702703,0.714285714285714,0.132743362831858,0.392420754382858,0.33422999327505,0.299539170506912,0.327354260089686,0
0,1,0,0.702702702702703,0.714285714285714,0.141592920353982,0.427660704799008,0.350706119704102,0.389071757735352,0.317389138016941,1
0,1,0,0.702702702702703,0.705882352941176,0.141592920353982,0.403222950239065,0.367182246133154,0.30348913759052,0.268560039860488,1
0,1,0,0.702702702702703,0.689075630252101,0.123893805309735,0.393483265450682,0.347343644922663,0.320605661619486,0.302441454907823,0
1,0,0,0.709459459459459,0.705882352941176,0.154867256637168,0.475473702851071,0.36852723604573,0.377880184331797,0.357249626307922,0
0,1,0,0.709459459459459,0.705882352941176,0.13716814159292,0.427837789976979,0.438466711499664,0.222514812376564,0.317887394120578,0
1,0,0,0.709459459459459,0.739495798319328,0.154867256637168,0.456171418452276,0.406859448554136,0.362738643844635,0.341803687095167,0
0,1,0,0.716216216216216,0.705882352941176,0.154867256637168,0.488755091198867,0.408876933422999,0.305464121132324,0.395615346287992,0
1,0,0,0.716216216216216,0.672268907563025,0.141592920353982,0.39011864706924,0.282447881640888,0.396313364055299,0.322371699053313,1
0,1,0,0.72972972972973,0.747899159663866,0.154867256637168,0.486984239419161,0.374915938130464,0.433838051349572,0.289486796213254,0
0,1,0,0.72972972972973,0.781512605042017,0.132743362831858,0.47511953249513,0.422326832548756,0.342330480579328,0.342301943198804,0
1,0,0,0.72972972972973,0.764705882352941,0.132743362831858,0.458296440587923,0.365837256220578,0.435813034891376,0.317389138016941,1
1,0,0,0.72972972972973,0.756302521008403,0.146017699115044,0.473879936249336,0.356758574310693,0.369980250164582,0.407075236671649,0
0,1,0,0.736486486486487,0.756302521008403,0.141592920353982,0.485390472817425,0.421990585070612,0.361421988150099,0.365719980069756,0
1,0,0,0.736486486486487,0.747899159663866,0.146017699115044,0.462192314503276,0.426698049764627,0.334430546412113,0.312406576980568,1
0,1,0,0.743243243243243,0.73109243697479,0.13716814159292,0.427306534443067,0.312037659717552,0.212639894667544,0.408071748878924,0
0,1,0,0.743243243243243,0.73109243697479,0.176991150442478,0.488932176376837,0.395763281775387,0.374588545095457,0.378176382660688,0
1,0,0,0.75,0.756302521008403,0.146017699115044,0.445546307774039,0.303631472763954,0.362080315997367,0.403089187842551,0
1,0,0,0.756756756756757,0.764705882352941,0.150442477876106,0.479369576766425,0.415601882985878,0.400921658986175,0.387144992526158,1
0,1,0,0.756756756756757,0.747899159663866,0.132743362831858,0.486630069063219,0.436112979152656,0.474654377880184,0.307424015944195,0
0,1,0,0.756756756756757,0.722689075630252,0.146017699115044,0.457765185054011,0.448554135843981,0.342330480579328,0.269058295964126,1
0,1,0,0.763513513513514,0.764705882352941,0.146017699115044,0.525588808216752,0.510087424344317,0.436471362738644,0.318385650224215,1
1,0,0,0.777027027027027,0.789915966386555,0.154867256637168,0.520453338055605,0.453261600537996,0.414088215931534,0.396113602391629,0
1,0,0,0.783783783783784,0.781512605042017,0.146017699115044,0.49849477598725,0.393409549428379,0.382488479262673,0.402092675635277,1
1,0,0,0.783783783783784,0.882352941176471,0.18141592920354,0.7361430848238,0.644250168123739,0.448979591836735,0.597409068261086,0
1,0,0,0.790540540540541,0.798319327731092,0.150442477876106,0.491765539224367,0.396435776731675,0.278472679394338,0.449925261584454,0
1,0,0,0.790540540540541,0.781512605042017,0.168141592920354,0.551089073844519,0.507061197041022,0.391705069124424,0.397110114598904,0
0,1,0,0.804054054054054,0.890756302521008,0.141592920353982,0.462900655215158,0.365501008742434,0.387096774193548,0.410064773293473,0
0,1,0,0.810810810810811,0.789915966386555,0.150442477876106,0.640162918363733,0.526563550773369,0.514154048716261,0.451918285999004,0
0,1,0,0.810810810810811,0.789915966386555,0.13716814159292,0.522932530547193,0.421654337592468,0.447662936142199,0.417040358744395,1
0,1,0,0.817567567567568,0.848739495798319,0.172566371681416,0.628829466973614,0.578345662407532,0.423304805793285,0.412057797708022,0
0,1,0,0.824324324324324,0.815126050420168,0.141592920353982,0.589870727820081,0.559515803631473,0.496379196840026,0.471848530144494,0
0,1,0,0.837837837837838,0.848739495798319,0.194690265486726,0.648840092084293,0.567921990585071,0.554970375246873,0.451918285999004,0
1,0,0,0.885135135135135,0.907563025210084,0.20353982300885,1,0.770342972427707,0.551020408163265,0.89237668161435,0
0,0,1,0.175675675675676,0.142857142857143,0.0442477876106195,0.0155834956614131,0.0104236718224613,0.0151415404871626,0.0119581464872945,1
0,0,1,0.222972972972973,0.201680672268908,0.0486725663716814,0.0242606693819727,0.0161398789509079,0.0177748518762344,0.0194319880418535,1
0,0,1,0.222972972972973,0.201680672268908,0.0575221238938053,0.0228439879582079,0.0201748486886348,0.0171165240289664,0.0154459392127554,1
0,0,1,0.243243243243243,0.226890756302521,0.0442477876106195,0.0286877988312378,0.0191661062542031,0.0276497695852535,0.0254110612855008,1
0,0,1,0.243243243243243,0.210084033613445,0.0486725663716814,0.0286877988312378,0.0201748486886348,0.0276497695852535,0.018435475834579,1
0,0,1,0.256756756756757,0.235294117647059,0.0530973451327434,0.0318753320347087,0.0225285810356422,0.032258064516129,0.0229197807673144,1
0,0,1,0.277027027027027,0.109243697478992,0.0663716814159292,0.0407295909332389,0.0299260255548083,0.0375246872942725,0.0328849028400598,1
0,0,1,0.297297297297297,0.294117647058824,0.0707964601769911,0.0568443421285638,0.043039677202421,0.065174456879526,0.036870951669158,1
0,0,1,0.304054054054054,0.302521008403361,0.0707964601769911,0.0456879759164158,0.0329522528581036,0.0342330480579328,0.0413552566018934,1
0,0,1,0.304054054054054,0.294117647058824,0.084070796460177,0.0483442535859749,0.0369872225958305,0.0473996050032916,0.0353761833582461,1
0,0,1,0.310810810810811,0.277310924369748,0.0619469026548673,0.0492296794758279,0.0410221923335575,0.0401579986833443,0.0353761833582461,1
0,0,1,0.324324324324324,0.302521008403361,0.0663716814159292,0.0518859571453869,0.0386684599865501,0.0487162606978275,0.0408570004982561,1
0,0,1,0.324324324324324,0.294117647058824,0.0619469026548673,0.0502921905436515,0.034969737726967,0.0394996708360764,0.0383657199800698,1
0,0,1,0.331081081081081,0.310924369747899,0.079646017699115,0.0550734903488578,0.0464021519838601,0.0342330480579328,0.0408570004982561,1
0,0,1,0.337837837837838,0.310924369747899,0.0663716814159292,0.0655215158491234,0.054808338937458,0.0579328505595787,0.0483308420528152,1
0,0,1,0.344594594594595,0.352941176470588,0.0752212389380531,0.0687090490525943,0.0514458641560188,0.0394996708360764,0.0428500249128052,1
0,0,1,0.351351351351351,0.327731092436975,0.0663716814159292,0.063927749247388,0.046738399462004,0.0572745227123107,0.0533134030891878,1
0,0,1,0.351351351351351,0.327731092436975,0.0663716814159292,0.0651673454931822,0.0628782784129119,0.0493745885450955,0.0428500249128052,1
0,0,1,0.358108108108108,0.327731092436975,0.0663716814159292,0.0625110678236232,0.0440484196368527,0.0592495062541145,0.0433482810164425,1
0,0,1,0.358108108108108,0.327731092436975,0.0619469026548673,0.0780945634850363,0.0692669804976463,0.0552995391705069,0.0533134030891878,1
0,0,1,0.364864864864865,0.352941176470588,0.088495575221239,0.0862404816716841,0.0739744451916611,0.0697827518104016,0.0632785251619332,1
0,0,1,0.398648648648649,0.394957983193277,0.084070796460177,0.0874800779174783,0.0696032279757902,0.075707702435813,0.0652715495764823,1
0,0,1,0.398648648648649,0.378151260504202,0.084070796460177,0.100761466265274,0.10053799596503,0.0901909150757077,0.0777279521674141,1
0,0,1,0.405405405405405,0.378151260504202,0.079646017699115,0.0754382858154772,0.0558170813718897,0.0783410138248848,0.0533134030891878,1
0,0,1,0.418918918918919,0.352941176470588,0.0707964601769911,0.0881884186293607,0.0827168796234028,0.0480579328505596,0.068261086198306,1
0,0,1,0.452702702702703,0.428571428571429,0.079646017699115,0.119355409952187,0.103564223268325,0.0908492429229756,0.0881913303437967,1
0,0,1,0.452702702702703,0.420168067226891,0.079646017699115,0.124490880113335,0.104909213180901,0.097432521395655,0.0981564524165421,1
0,0,1,0.452702702702703,0.428571428571429,0.079646017699115,0.11740747299451,0.109280430396772,0.0796576695194207,0.0891878425510713,1
0,0,1,0.459459459459459,0.46218487394958,0.079646017699115,0.126615902248982,0.113651647612643,0.105990783410138,0.0881913303437967,1
0,0,1,0.466216216216216,0.445378151260504,0.101769911504425,0.132459713122012,0.112979152656355,0.120473996050033,0.0981564524165421,1
0,0,1,0.466216216216216,0.436974789915966,0.088495575221239,0.120949176553922,0.104909213180901,0.104015799868334,0.0881913303437967,1
0,0,1,0.472972972972973,0.478991596638656,0.088495575221239,0.134584735257659,0.109616677874916,0.125740618828176,0.0981564524165421,1
0,0,1,0.472972972972973,0.436974789915966,0.088495575221239,0.132813883477953,0.10995292535306,0.0941408821593153,0.103139013452915,1
0,0,1,0.47972972972973,0.453781512605042,0.088495575221239,0.128386754028688,0.105245460659045,0.107965766951942,0.103139013452915,1
0,0,1,0.47972972972973,0.453781512605042,0.079646017699115,0.149814060563131,0.145258910558171,0.113890717577354,0.0931738913801694,1
0,0,1,0.486486486486487,0.453781512605042,0.106194690265487,0.14078271648663,0.121385339609953,0.0796576695194207,0.110612855007474,1
0,0,1,0.486486486486487,0.478991596638656,0.101769911504425,0.138303523995042,0.122057834566241,0.102040816326531,0.112605879422023,1
0,0,1,0.493243243243243,0.487394957983193,0.115044247787611,0.15849123428369,0.139878950907868,0.109282422646478,0.132037867463876,1
0,0,1,0.493243243243243,0.453781512605042,0.079646017699115,0.12325128386754,0.0988567585743107,0.0875576036866359,0.103139013452915,1
0,1,0,0.5,0.470588235294118,0.0973451327433628,0.153532849300514,0.135507733691997,0.143515470704411,0.117588440458396,1
0,0,1,0.5,0.495798319327731,0.115044247787611,0.147866123605454,0.113315400134499,0.123765635286373,0.117588440458396,1
0,0,1,0.506756756756757,0.512605042016807,0.115044247787611,0.168585089428015,0.127774041694687,0.166556945358789,0.1350274040857,1
0,0,1,0.506756756756757,0.504201680672269,0.0929203539823009,0.156720382503984,0.131809011432414,0.121790651744569,0.131539611360239,1
0,0,1,0.506756756756757,0.487394957983193,0.0973451327433628,0.165751726580485,0.157700067249496,0.11191573403555,0.111609367214748,1
0,0,1,0.506756756756757,0.470588235294118,0.0929203539823009,0.157605808393837,0.15635507733692,0.200789993416721,0.117090184354758,1
0,0,1,0.513513513513514,0.504201680672269,0.110619469026549,0.187887373826811,0.150638870208473,0.165240289664253,0.144494270054808,1
0,0,1,0.513513513513514,0.53781512605042,0.106194690265487,0.175314326190898,0.157700067249496,0.138248847926267,0.127553562531141,1
0,0,1,0.52027027027027,0.512605042016807,0.088495575221239,0.163449619266867,0.155682582380632,0.121790651744569,0.11310413552566,1
0,0,1,0.52027027027027,0.487394957983193,0.0929203539823009,0.15831414910572,0.131136516476126,0.123765635286373,0.124564025909317,1
0,0,1,0.527027027027027,0.521008403361345,0.101769911504425,0.164689215512662,0.155010087424344,0.121132323897301,0.111111111111111,1
0,0,1,0.527027027027027,0.529411764705882,0.101769911504425,0.188418629360723,0.174848688634835,0.128373930217248,0.141006477329347,1
0,0,1,0.527027027027027,0.487394957983193,0.0973451327433628,0.155657871436161,0.117350369872226,0.118499012508229,0.118086696562033,1
0,1,0,0.527027027027027,0.495798319327731,0.110619469026549,0.17000177085178,0.154001344989913,0.138907175773535,0.10762331838565,1
1,0,0,0.533783783783784,0.521008403361345,0.106194690265487,0.216043917124137,0.219233355749832,0.196840026333114,0.138016940707524,1
0,1,0,0.533783783783784,0.521008403361345,0.106194690265487,0.2054188064459,0.194351042367182,0.120473996050033,0.143996013951171,1
1,0,0,0.540540540540541,0.529411764705882,0.110619469026549,0.189481140428546,0.14862138533961,0.159315339038841,0.147982062780269,1
0,1,0,0.540540540540541,0.512605042016807,0.106194690265487,0.208783424827342,0.217552118359112,0.144173798551679,0.125062282012955,1
1,0,0,0.547297297297297,0.53781512605042,0.101769911504425,0.238887905082345,0.214862138533961,0.139565503620803,0.16791230692576,1
1,0,0,0.547297297297297,0.554621848739496,0.128318584070796,0.225960687090491,0.196032279757902,0.184331797235023,0.155455904334828,1
1,0,0,0.547297297297297,0.512605042016807,0.088495575221239,0.154772445546308,0.129791526563551,0.129690585911784,0.11310413552566,1
1,0,0,0.547297297297297,0.521008403361345,0.106194690265487,0.212325128386754,0.209145931405514,0.15339038841343,0.138016940707524,1
0,1,0,0.554054054054054,0.529411764705882,0.101769911504425,0.168762174605985,0.133490248823134,0.125082290980908,0.127055306427504,1
1,0,0,0.560810810810811,0.554621848739496,0.110619469026549,0.229148220293961,0.214525891055817,0.162606978275181,0.167414050822123,1
1,0,0,0.567567567567568,0.571428571428572,0.119469026548673,0.223658579776873,0.203429724277068,0.169848584595128,0.147483806676632,1
1,0,0,0.567567567567568,0.579831932773109,0.119469026548673,0.215335576412254,0.182246133154001,0.188281764318631,0.142002989536622,1
1,0,0,0.574324324324324,0.563025210084034,0.119469026548673,0.232867009031344,0.210827168796234,0.201448321263989,0.154459392127554,1
0,0,1,0.574324324324324,0.554621848739496,0.106194690265487,0.197627058615194,0.189979825151311,0.134957208689928,0.133034379671151,1
1,0,0,0.574324324324324,0.554621848739496,0.119469026548673,0.226846112980344,0.214189643577673,0.16919025674786,0.15146985550573,1
1,0,0,0.574324324324324,0.579831932773109,0.110619469026549,0.23747122365858,0.225285810356422,0.157340355497038,0.180368709516692,1
0,1,0,0.581081081081081,0.563025210084034,0.115044247787611,0.238002479192492,0.21217215870881,0.184990125082291,0.176382660687593,1
0,0,1,0.581081081081081,0.563025210084034,0.132743362831858,0.241898353107845,0.242770679219906,0.171823568136932,0.153961136023916,1
1,0,0,0.581081081081081,0.596638655462185,0.110619469026549,0.226669027802373,0.193678547410894,0.174456879526004,0.152964623816642,1
0,0,1,0.581081081081081,0.504201680672269,0.110619469026549,0.212148043208783,0.167451244115669,0.157998683344305,0.182859990034878,1
1,0,0,0.587837837837838,0.563025210084034,0.119469026548673,0.271648663006906,0.263954270342972,0.190915075707702,0.187842551071251,1
0,0,1,0.587837837837838,0.53781512605042,0.088495575221239,0.204179210200106,0.159381304640215,0.160631994733377,0.172894867962133,1
0,0,1,0.587837837837838,0.588235294117647,0.119469026548673,0.271648663006906,0.245124411566913,0.208031599736669,0.177877428998505,1
1,0,0,0.587837837837838,0.588235294117647,0.132743362831858,0.248450504692757,0.232683254875588,0.17577353522054,0.186347782760339,1
1,0,0,0.587837837837838,0.596638655462185,0.128318584070796,0.281211262617319,0.259246805648958,0.238314680710994,0.193323368211261,1
0,1,0,0.594594594594595,0.630252100840336,0.123893805309735,0.294669736143085,0.246133154001345,0.262672811059908,0.227703039362232,1
1,0,0,0.594594594594595,0.563025210084034,0.13716814159292,0.251638037896228,0.247814391392065,0.179723502304147,0.152964623816642,1
0,1,0,0.608108108108108,0.605042016806723,0.123893805309735,0.255710996989552,0.233019502353732,0.227123107307439,0.172894867962133,1
1,0,0,0.608108108108108,0.579831932773109,0.123893805309735,0.258721445015052,0.223940820443847,0.206714944042133,0.16791230692576,0
0,1,0,0.614864864864865,0.621848739495798,0.115044247787611,0.267929874269524,0.217888365837256,0.2587228439763,0.202790234180369,1
0,1,0,0.614864864864865,0.621848739495798,0.132743362831858,0.300159376660174,0.21990585070612,0.304805793285056,0.199800697558545,1
1,0,0,0.614864864864865,0.588235294117647,0.110619469026549,0.230033646183814,0.181909885675857,0.210664911125741,0.183856502242152,1
0,1,0,0.621621621621622,0.579831932773109,0.119469026548673,0.29024260669382,0.263954270342972,0.257406188281764,0.202790234180369,1
1,0,0,0.621621621621622,0.630252100840336,0.123893805309735,0.253054719319993,0.191324815063887,0.209348255431205,0.213253612356751,1
1,0,0,0.621621621621622,0.638655462184874,0.123893805309735,0.308836550380733,0.250504371217216,0.300855826201448,0.21723966118585,1
0,1,0,0.641891891891892,0.65546218487395,0.13716814159292,0.350097396847884,0.365164761264291,0.233706385780118,0.215744892874938,1
0,1,0,0.641891891891892,0.630252100840336,0.123893805309735,0.286346732778466,0.246805648957633,0.211323238973009,0.272546088689586,1
0,1,0,0.655405405405405,0.672268907563025,0.141592920353982,0.341774393483265,0.303631472763954,0.271889400921659,0.271549576482312,1
0,1,0,0.662162162162162,0.579831932773109,0.115044247787611,0.24632548255711,0.206119704102219,0.218564845292956,0.177877428998505,1
1,0,0,0.668918918918919,0.663865546218487,0.13716814159292,0.422525234637861,0.377605917955615,0.337063857801185,0.292476332835077,0
1,0,0,0.668918918918919,0.663865546218487,0.13716814159292,0.421993979103949,0.344317417619368,0.275839368005267,0.340308918784255,0
0,1,0,0.668918918918919,0.672268907563025,0.132743362831858,0.391358243315034,0.362474781439139,0.335088874259381,0.267563527653214,1
1,0,0,0.668918918918919,0.65546218487395,0.123893805309735,0.375951832831592,0.353396099529253,0.288347597103357,0.237668161434978,1
1,0,0,0.668918918918919,0.680672268907563,0.150442477876106,0.319284575880999,0.273369199731002,0.254114549045425,0.21175884404584,1
1,0,0,0.675675675675676,0.705882352941176,0.141592920353982,0.393837435806623,0.332548755884331,0.360763660302831,0.287493771798705,1
0,1,0,0.675675675675676,0.680672268907563,0.141592920353982,0.38994156189127,0.361129791526564,0.290322580645161,0.246636771300448,1
0,1,0,0.682432432432432,0.680672268907563,0.132743362831858,0.394368691340535,0.374243443174176,0.296247531270573,0.287493771798705,1
0,1,0,0.682432432432432,0.680672268907563,0.15929203539823,0.371701788560298,0.274714189643578,0.341013824884793,0.273542600896861,1
1,0,0,0.682432432432432,0.672268907563025,0.132743362831858,0.35771205950062,0.334566240753194,0.27781435154707,0.28101644245142,0
0,1,0,0.682432432432432,0.663865546218487,0.128318584070796,0.401983353993271,0.374915938130464,0.289005924950625,0.287493771798705,1
1,0,0,0.682432432432432,0.73109243697479,0.115044247787611,0.400743757747477,0.393409549428379,0.337063857801185,0.234678624813154,1
1,0,0,0.695945945945946,0.689075630252101,0.13716814159292,0.40162918363733,0.352051109616678,0.343647136273864,0.272546088689586,0
1,0,0,0.695945945945946,0.697478991596639,0.141592920353982,0.426421108553214,0.321452589105582,0.318630678077683,0.306427503736921,1
0,1,0,0.695945945945946,0.672268907563025,0.128318584070796,0.375774747653621,0.345998655010087,0.321263989466754,0.247633283507723,1
0,1,0,0.702702702702703,0.697478991596639,0.13716814159292,0.396316628298211,0.302958977807666,0.233706385780118,0.152964623816642,0
0,1,0,0.702702702702703,0.663865546218487,0.132743362831858,0.393837435806623,0.393745796906523,0.289664252797893,0.247633283507723,0
1,0,0,0.702702702702703,0.705882352941176,0.146017699115044,0.428900301044803,0.416946872898453,0.319947333772219,0.271549576482312,1
0,1,0,0.702702702702703,0.680672268907563,0.123893805309735,0.355055781831061,0.312373907195696,0.275181040157999,0.249128051818635,1
1,0,0,0.702702702702703,0.672268907563025,0.132743362831858,0.369045510890738,0.347679892400807,0.289664252797893,0.267563527653214,1
0,1,0,0.716216216216216,0.73109243697479,0.132743362831858,0.401097928103418,0.353396099529253,0.347597103357472,0.292476332835077,1
1,0,0,0.716216216216216,0.705882352941176,0.13716814159292,0.41048344253586,0.38399462004035,0.32258064516129,0.272546088689586,1
1,0,0,0.716216216216216,0.697478991596639,0.146017699115044,0.435452452629715,0.404505716207128,0.344305464121132,0.289985052316891,0
1,0,0,0.722972972972973,0.697478991596639,0.132743362831858,0.411014698069772,0.379287155346335,0.339038841342989,0.305929247633284,0
1,0,0,0.722972972972973,0.705882352941176,0.13716814159292,0.412962635027448,0.371889710827169,0.314022383146807,0.326856003986049,0
0,1,0,0.72972972972973,0.714285714285714,0.141592920353982,0.44289003010448,0.392737054472091,0.341013824884793,0.327354260089686,1
0,1,0,0.736486486486487,0.764705882352941,0.15929203539823,0.470869488223836,0.398789509078682,0.362738643844635,0.385151968111609,0
0,1,0,0.743243243243243,0.714285714285714,0.150442477876106,0.478307065698601,0.418628110289173,0.365371955233706,0.362232187344295,0
1,0,0,0.743243243243243,0.73109243697479,0.154867256637168,0.471223658579777,0.382985877605918,0.356155365371955,0.402092675635277,0
0,1,0,0.743243243243243,0.705882352941176,0.154867256637168,0.404285461306889,0.319098856758574,0.325213956550362,0.346287992027902,0
0,1,0,0.743243243243243,0.747899159663866,0.146017699115044,0.455463077740393,0.384667114996637,0.398946675444371,0.312406576980568,1
0,1,0,0.743243243243243,0.722689075630252,0.176991150442478,0.488046750486984,0.392400806993948,0.396971691902567,0.398106626806178,1
1,0,0,0.75,0.722689075630252,0.13716814159292,0.451921374180981,0.427706792199058,0.361421988150099,0.307424015944195,1
0,1,0,0.75,0.739495798319328,0.146017699115044,0.462369399681247,0.402151983860121,0.373271889400922,0.312406576980568,0
1,0,0,0.75,0.714285714285714,0.132743362831858,0.416681423764831,0.348016139878951,0.32587228439763,0.320876930742402,1
1,0,0,0.756756756756757,0.73109243697479,0.154867256637168,0.486275898707278,0.418291862811029,0.355497037524687,0.392127553562531,0
1,0,0,0.756756756756757,0.789915966386555,0.163716814159292,0.497432264919426,0.459314055144586,0.394338380513496,0.371699053313403,0
1,0,0,0.763513513513514,0.756302521008403,0.13716814159292,0.496015583495661,0.473436449226631,0.348913759052008,0.332336821126059,0
0,1,0,0.763513513513514,0.747899159663866,0.150442477876106,0.5367451744289,0.465366509751177,0.428571428571429,0.406078724464375,0
0,1,0,0.763513513513514,0.747899159663866,0.154867256637168,0.493005135470161,0.331203765971755,0.382488479262673,0.397110114598904,0
0,1,0,0.77027027027027,0.747899159663866,0.13716814159292,0.431556578714362,0.412575655682582,0.310072416063199,0.315894369706029,0
1,0,0,0.77027027027027,0.781512605042017,0.154867256637168,0.578714361607933,0.52320107599193,0.449637919684003,0.428998505231689,0
1,0,0,0.77027027027027,0.781512605042017,0.154867256637168,0.552151584912343,0.476126429051782,0.467412771560237,0.397110114598904,1
0,1,0,0.77027027027027,0.756302521008403,0.146017699115044,0.506640694173898,0.459314055144586,0.404871626069783,0.333333333333333,1
1,0,0,0.77027027027027,0.747899159663866,0.154867256637168,0.473348680715424,0.425016812373907,0.39302172481896,0.346287992027902,0
0,1,0,0.77027027027027,0.747899159663866,0.141592920353982,0.440765007968833,0.367518493611298,0.429888084265964,0.29745889387145,0
0,1,0,0.77027027027027,0.773109243697479,0.132743362831858,0.428546130688861,0.345662407531943,0.269914417379855,0.382162431489786,0
1,0,0,0.777027027027027,0.739495798319328,0.141592920353982,0.461129803435452,0.382649630127774,0.410138248847926,0.369706028898854,1
1,0,0,0.777027027027027,0.781512605042017,0.185840707964602,0.593766601735435,0.447545393409549,0.404871626069783,0.456900847035376,0
1,0,0,0.777027027027027,0.789915966386555,0.163716814159292,0.573755976624757,0.446200403496974,0.423963133640553,0.473841554559043,0
0,1,0,0.783783783783784,0.680672268907563,0.141592920353982,0.528422171064282,0.463012777404169,0.435154707044108,0.180368709516692,1
0,1,0,0.783783783783784,0.764705882352941,0.154867256637168,0.584558172480963,0.571956960322798,0.442396313364055,0.400099651220727,0
0,1,0,0.790540540540541,0.756302521008403,0.163716814159292,0.540463963166283,0.463349024882313,0.397630019749835,0.43796711509716,0
1,0,0,0.790540540540541,0.80672268907563,0.168141592920354,0.562599610412608,0.431405514458642,0.390388413429888,0.514200298953662,1
1,0,0,0.790540540540541,0.739495798319328,0.172566371681416,0.575703913582433,0.398789509078682,0.47267939433838,0.48181365221724,0
0,1,0,0.790540540540541,0.705882352941176,0.15929203539823,0.484327961749602,0.43039677202421,0.38643844634628,0.332336821126059,1
1,0,0,0.804054054054054,0.789915966386555,0.146017699115044,0.56897467681955,0.457969065232011,0.413429888084266,0.397608370702541,0
0,1,0,0.810810810810811,0.865546218487395,0.199115044247788,0.561360014166814,0.496301277740417,0.393680052666228,0.431988041853513,0
0,1,0,0.810810810810811,0.857142857142857,0.172566371681416,0.650079688330087,0.513449899125757,0.475312705727452,0.549576482311908,0
1,0,0,0.817567567567568,0.80672268907563,0.163716814159292,0.568443421285638,0.486550100874243,0.422646477946017,0.494768310911809,0
1,0,0,0.831081081081081,0.789915966386555,0.154867256637168,0.601558349566141,0.554472091459314,0.47597103357472,0.402092675635277,1
1,0,0,0.831081081081081,0.756302521008403,0.176991150442478,0.662298565610059,0.599865501008742,0.527978933508887,0.476831091180867,0
0,1,0,0.837837837837838,0.80672268907563,0.154867256637168,0.650433858686028,0.539677202420982,0.52073732718894,0.499750871948181,0
0,1,0,0.851351351351351,0.80672268907563,0.15929203539823,0.596068709049053,0.465366509751177,0.552337063857801,0.401594419531639,0
1,0,0,0.858108108108108,0.857142857142857,0.18141592920354,0.777758101646892,0.679892400806994,0.687294272547729,0.544095665171898,0
1,0,0,0.864864864864865,0.857142857142857,0.154867256637168,0.690809279263326,0.513449899125757,0.550362080315997,0.41056302939711,0
0,1,0,0.864864864864865,0.789915966386555,0.163716814159292,0.551797414556402,0.446872898453262,0.503620803159974,0.402092675635277,0
0,1,0,0.891891891891892,0.915966386554622,0.194690265486726,0.904196918717903,0.761600537995965,0.578670177748519,0.596412556053812,0
1,0,0,0.932432432432432,0.915966386554622,0.194690265486726,0.814591818664778,0.676529926025555,0.669519420671494,0.61684105630294,0
0,0,1,0.148648648648649,0.126050420168067,0.0398230088495575,0.00956259961041261,0.00739744451916611,0.00921658986175115,0.00797209765819631,1
0,0,1,0.162162162162162,0.159663865546218,0.0398230088495575,0.0125730476359129,0.0114324142568931,0.00724160631994733,0.00946686596910812,1
0,0,1,0.162162162162162,0.134453781512605,0.0353982300884956,0.0108021958562068,0.00840618695359785,0.00592495062541145,0.00797209765819631,1
0,0,1,0.168918918918919,0.168067226890756,0.0353982300884956,0.0146980697715601,0.0097511768661735,0.011191573403555,0.00548081714000997,1
0,0,1,0.202702702702703,0.184873949579832,0.0486725663716814,0.0201877102886488,0.0174848688634835,0.0157998683344305,0.0134529147982063,1
0,0,1,0.22972972972973,0.210084033613445,0.0575221238938053,0.0244377545599433,0.019502353732347,0.0164581961816985,0.0199302441454908,1
0,0,1,0.236486486486486,0.210084033613445,0.0575221238938053,0.0235523286700903,0.015803631472764,0.0197498354180382,0.0209267563527653,1
0,0,1,0.256756756756757,0.235294117647059,0.0486725663716814,0.029041969187179,0.0238735709482179,0.0223831468071099,0.0234180368709517,1
0,0,1,0.27027027027027,0.235294117647059,0.0575221238938053,0.0368337170178856,0.0356422326832549,0.0256747860434496,0.0264075734927753,1
0,0,1,0.277027027027027,0.260504201680672,0.0752212389380531,0.0373649725517974,0.027236045729657,0.0309414088215931,0.0323866467364225,1
0,0,1,0.283783783783784,0.277310924369748,0.0575221238938053,0.0332920134584735,0.0265635507733692,0.0263331138907176,0.0284005979073244,1
0,0,1,0.304054054054054,0.277310924369748,0.0707964601769911,0.0437400389587392,0.0363147276395427,0.0342330480579328,0.0373692077727952,1
0,0,1,0.324324324324324,0.302521008403361,0.0486725663716814,0.0527713830352399,0.043039677202421,0.0348913759052008,0.0373692077727952,1
0,0,1,0.331081081081081,0.285714285714286,0.0752212389380531,0.0494067646537985,0.0447209145931406,0.0381830151415405,0.038863976083707,1
0,0,1,0.358108108108108,0.352941176470588,0.0707964601769911,0.0706569860102709,0.0598520511096167,0.0618828176431863,0.0533134030891878,1
0,0,1,0.398648648648649,0.378151260504202,0.088495575221239,0.0775633079511245,0.0776731674512441,0.0342330480579328,0.0617837568510214,1
0,0,1,0.405405405405405,0.378151260504202,0.0707964601769911,0.0823446077563308,0.0749831876260928,0.0592495062541145,0.0652715495764823,1
0,0,1,0.405405405405405,0.369747899159664,0.088495575221239,0.0816362670444484,0.0776731674512441,0.054641211323239,0.0632785251619332,1
0,0,1,0.418918918918919,0.394957983193277,0.0707964601769911,0.0873029927395077,0.0813718897108272,0.0645161290322581,0.0632785251619332,1
