"loc","v.g.","ev.g.","iv.g.","n","v","l","d","i","e","b","t","lOCode","lOComment","lOBlank","locCodeAndComment","uniq_Op","uniq_Opnd","total_Op","total_Opnd","branchCount","defects"
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.191637630662021,0.136363636363636,0.08,0.136363636363636,0.120253164556962,0.0847222187144044,0.03,0.290232558139535,0.222780482751476,0.0322228968523154,0.0833333333333333,0.0322228650723982,0.198473282442748,0,0.0172413793103448,0,0.351351351351351,0.166666666666667,0.125368731563422,0.11214953271028,0.125,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0278745644599303,0,0,0,0.0180831826401447,0.00961633172619153,0.105,0.0868837209302326,0.08453330570807,0.00109404605880029,0.0113636363636364,0.00109395366158593,0.0229007633587786,0,0,0,0.216216216216216,0.05,0.0191740412979351,0.0163551401869159,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0.00763358778625954,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0522648083623693,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0344827586206897,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0522648083623693,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0344827586206897,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0592334494773519,0.0227272727272727,0,0.0227272727272727,0.0262206148282098,0.0139427338921708,0.075,0.124093023255814,0.0857764425567181,0.00226626245510709,0.0151515151515152,0.00226604687042801,0.049618320610687,0,0.0517241379310345,0,0.216216216216216,0.05,0.028023598820059,0.0233644859813084,0.0227272727272727,1
0.0209059233449477,0,0,0,0.00723327305605787,0.00283628116310258,0.25,0.0372093023255814,0.0581684450429918,0.000138298998061936,0.00378787878787879,0.000138545296553436,0.0152671755725191,0,0,0,0.108108108108108,0.025,0.00737463126843658,0.00700934579439252,0,1
0.024390243902439,0,0,0,0.0081374321880651,0.00340959890488734,0.25,0.0372093023255814,0.069926447736455,0.000166254360982737,0.00378787878787879,0.000166254355864124,0.0152671755725191,0,0.0344827586206897,0,0.108108108108108,0.0333333333333333,0.00737463126843658,0.00934579439252336,0,1
0.0452961672473868,0.0227272727272727,0,0.0227272727272727,0.0262206148282098,0.0139427338921708,0.07,0.136372093023256,0.0780068372526676,0.00249289177940226,0.0151515151515152,0.00249270697558943,0.0381679389312977,0,0.0344827586206897,0,0.216216216216216,0.05,0.0265486725663717,0.0257009345794393,0.0227272727272727,1
0.0522648083623693,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0344827586206897,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0522648083623693,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0344827586206897,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0216998191681736,0.0115395980714298,0.085,0.111627906976744,0.07888739252046,0.0016879743694888,0.0113636363636364,0.00168803589320707,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.05,0.0221238938053097,0.0210280373831776,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0209059233449477,0,0,0,0.00723327305605787,0.00283628116310258,0.25,0.0372093023255814,0.0581684450429918,0.000138298998061936,0.00378787878787879,0.000138545296553436,0.0152671755725191,0,0,0,0.108108108108108,0.025,0.00737463126843658,0.00700934579439252,0,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0216998191681736,0.0115395980714298,0.085,0.111627906976744,0.07888739252046,0.0016879743694888,0.0113636363636364,0.00168803589320707,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.05,0.0221238938053097,0.0210280373831776,0.0227272727272727,1
0.0278745644599303,0,0,0,0.0126582278481013,0.00587334981727075,0.135,0.0697674418604651,0.0642287371801512,0.000536940010284987,0.00757575757575758,0.000537001569441119,0.0152671755725191,0.0454545454545455,0.0172413793103448,0,0.162162162162162,0.0333333333333333,0.0132743362831858,0.0116822429906542,0,1
0.0452961672473868,0.0227272727272727,0,0.0227272727272727,0.0171790235081374,0.00860102894118063,0.085,0.111627906976744,0.0587900134673159,0.00125826842203768,0.00757575757575758,0.0012579912927052,0.0305343511450382,0,0.0689655172413793,0,0.216216216216216,0.0333333333333333,0.0191740412979351,0.014018691588785,0.0227272727272727,1
0.0522648083623693,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0344827586206897,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0216998191681736,0.0115395980714298,0.085,0.111627906976744,0.07888739252046,0.0016879743694888,0.0113636363636364,0.00168803589320707,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.05,0.0221238938053097,0.0210280373831776,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0180831826401447,0.00961633172619153,0.095,0.0991627906976744,0.0739666424945613,0.00125035594596869,0.0113636363636364,0.00125023275609821,0.0419847328244275,0,0.0689655172413793,0,0.216216216216216,0.05,0.0176991150442478,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0180831826401447,0.00961633172619153,0.095,0.0991627906976744,0.0739666424945613,0.00125035594596869,0.0113636363636364,0.00125023275609821,0.0419847328244275,0,0.0689655172413793,0,0.216216216216216,0.05,0.0176991150442478,0.0186915887850467,0.0227272727272727,1
0.0522648083623693,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0344827586206897,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.0557491289198606,0.0227272727272727,0,0.0227272727272727,0.0226039783001808,0.0116822960996714,0.08,0.11906976744186,0.0748471977623537,0.0018228559167972,0.0113636363636364,0.00182270192145701,0.0458015267175573,0,0.0517241379310345,0,0.216216216216216,0.0416666666666667,0.0250737463126844,0.0186915887850467,0.0227272727272727,1
0.167247386759582,0.181818181818182,0.16,0.181818181818182,0.11754068716094,0.0813315620256553,0.025,0.340093023255814,0.182482129907801,0.0362494851117834,0.0795454545454545,0.0362495455714273,0.16030534351145,0.0454545454545455,0.0517241379310345,0,0.405405405405405,0.133333333333333,0.134218289085546,0.0911214953271028,0.181818181818182,1
0.0418118466898955,0.0227272727272727,0,0.0227272727272727,0.0289330922242315,0.0165176124725654,0.08,0.115720930232558,0.108878068994095,0.00250569952276686,0.0151515151515152,0.00250545314287234,0.0267175572519084,0,0,0,0.216216216216216,0.075,0.0265486725663717,0.0327102803738318,0.0227272727272727,1
0.0452961672473868,0,0,0,0.0189873417721519,0.0106076410374273,0.165,0.0558139534883721,0.145032632342277,0.000775853684586106,0.0113636363636364,0.000775853660699244,0.0305343511450382,0,0.0172413793103448,0,0.162162162162162,0.0833333333333333,0.0162241887905605,0.0233644859813084,0,1
0.0104529616724739,0,0,0,0.00632911392405063,0.00248143031411246,0.2,0.0465116279069767,0.0407127317932249,0.000151260680649664,0.00378787878787879,0.000151291463836353,0.00763358778625954,0,0,0,0.135135135135135,0.0166666666666667,0.00737463126843658,0.00467289719626168,0,1
0.00348432055749129,0,0,0,0.00452079566003617,0.00146612752910156,0.25,0.0372093023255814,0.0300424738423288,7.14893752225769e-05,0,7.14893730215732e-05,0,0,0,0,0.108108108108108,0.00833333333333333,0.00589970501474926,0.00233644859813084,0,1
0.00348432055749129,0,0,0,0.00452079566003617,0.00146612752910156,0.25,0.0372093023255814,0.0300424738423288,7.14893752225769e-05,0,7.14893730215732e-05,0,0,0,0,0.108108108108108,0.00833333333333333,0.00589970501474926,0.00233644859813084,0,1
0.00348432055749129,0,0,0,0.00452079566003617,0.00146612752910156,0.335,0.027906976744186,0.0400911633689009,5.36016374946194e-05,0,5.37555750627333e-05,0,0,0,0,0.0810810810810811,0.0166666666666667,0.00442477876106195,0.00467289719626168,0,1
0.0174216027874564,0,0,0,0.00904159132007233,0.00252562881843507,0.11,0.0837209302325581,0.0229980316999896,0.000277090601637895,0.00378787878787879,0.000277090593106873,0.0152671755725191,0,0,0,0.0810810810810811,0.00833333333333333,0.0103244837758112,0.00700934579439252,0,1
0.00348432055749129,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.00348432055749129,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.00348432055749129,0,0,0,0.00452079566003617,0.00146612752910156,0.335,0.027906976744186,0.0400911633689009,5.36016374946194e-05,0,5.37555750627333e-05,0,0,0,0,0.0810810810810811,0.0166666666666667,0.00442477876106195,0.00467289719626168,0,1
0.00348432055749129,0,0,0,0.00452079566003617,0.00146612752910156,0.335,0.027906976744186,0.0400911633689009,5.36016374946194e-05,0,5.37555750627333e-05,0,0,0,0,0.0810810810810811,0.0166666666666667,0.00442477876106195,0.00467289719626168,0,1
0.0940766550522648,0.0681818181818182,0,0,0.054249547920434,0.0351857978840282,0.04,0.231813953488372,0.115818916399047,0.0106900938355007,0.0340909090909091,0.0106901550820632,0.083969465648855,0,0.0172413793103448,0,0.324324324324324,0.108333333333333,0.0486725663716814,0.0630841121495327,0.0681818181818182,1
0.0940766550522648,0.0681818181818182,0,0,0.054249547920434,0.0351857978840282,0.04,0.231813953488372,0.115818916399047,0.0106900938355007,0.0340909090909091,0.0106901550820632,0.083969465648855,0,0.0172413793103448,0,0.324324324324324,0.108333333333333,0.0486725663716814,0.0630841121495327,0.0681818181818182,1
0.0766550522648084,0.0454545454545454,0,0.0454545454545454,0.0497287522603978,0.0305070704978772,0.05,0.184186046511628,0.126385579612556,0.00736328249654691,0.0303030303030303,0.00736340542122204,0.0687022900763359,0.0454545454545455,0.0172413793103448,0,0.297297297297297,0.0833333333333333,0.0545722713864307,0.0420560747663551,0.0454545454545455,1
0.0104529616724739,0,0,0,0.00632911392405063,0.00228443126627452,0.335,0.027906976744186,0.0624676266445665,8.35582103161385e-05,0.00378787878787879,8.36813591182756e-05,0,0,0,0,0.0810810810810811,0.025,0.00589970501474926,0.00700934579439252,0,1
0.0104529616724739,0,0,0,0.00632911392405063,0.00228443126627452,0.335,0.027906976744186,0.0624676266445665,8.35582103161385e-05,0.00378787878787879,8.36813591182756e-05,0,0,0,0,0.0810810810810811,0.025,0.00589970501474926,0.00700934579439252,0,1
0.0104529616724739,0,0,0,0.00180831826401447,0.000252562881843507,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0.00294985250737463,0,0,1
0.118466898954704,0.0227272727272727,0,0,0.12748643761302,0.0927575068002556,0.05,0.182511627906977,0.387651507303429,0.0221958808265342,0.0909090909090909,0.0221960648702329,0.118320610687023,0,0.0344827586206897,0,0.27027027027027,0.225,0.129793510324484,0.123831775700935,0.0227272727272727,1
0.0104529616724739,0,0,0,0.00361663652802893,0.00101025152737403,0.335,0.027906976744186,0.0276079975137263,3.69454135517193e-05,0,3.71301394763209e-05,0,0,0,0,0.0810810810810811,0.00833333333333333,0.00442477876106195,0.00233644859813084,0,1
0.0104529616724739,0,0,0,0.00632911392405063,0.00228443126627452,0.335,0.027906976744186,0.0624676266445665,8.35582103161385e-05,0.00378787878787879,8.36813591182756e-05,0,0,0,0,0.0810810810810811,0.025,0.00589970501474926,0.00700934579439252,0,1
0.0104529616724739,0,0,0,0.00632911392405063,0.00228443126627452,0.335,0.027906976744186,0.0624676266445665,8.35582103161385e-05,0.00378787878787879,8.36813591182756e-05,0,0,0,0,0.0810810810810811,0.025,0.00589970501474926,0.00700934579439252,0,1
0.0104529616724739,0,0,0,0.0081374321880651,0.00360280950949763,0.145,0.0651162790697674,0.0422148554853413,0.000307416628594931,0.00378787878787879,0.000307570558348629,0.00763358778625954,0,0,0,0.189189189189189,0.0166666666666667,0.0103244837758112,0.00467289719626168,0,1
0.160278745644599,0.0454545454545454,0,0.0454545454545454,0.0849909584086799,0.060390310677601,0.045,0.218790697674419,0.210608101108464,0.0173175468454759,0.0606060606060606,0.0173176078879933,0.125954198473282,0.159090909090909,0.0689655172413793,0,0.351351351351351,0.175,0.0825958702064897,0.088785046728972,0.0454545454545455,1
0.0104529616724739,0,0,0,0.00723327305605787,0.00303075458212208,0.2,0.0465116279069767,0.0497254739459235,0.000184727067758597,0.00378787878787879,0.000184542335009177,0.00763358778625954,0,0,0,0.135135135135135,0.025,0.00737463126843658,0.00700934579439252,0,1
0.139372822299652,0.0909090909090909,0.08,0.0909090909090909,0.0895117540687161,0.0619372583288924,0.045,0.199813953488372,0.236610380192686,0.0162130329195026,0.0606060606060606,0.0162131247838693,0.141221374045802,0.0227272727272727,0.0172413793103448,0,0.324324324324324,0.158333333333333,0.0958702064896755,0.0794392523364486,0.0795454545454545,1
0.139372822299652,0.0909090909090909,0.08,0.0909090909090909,0.119349005424955,0.0861782437282322,0.04,0.226046511627907,0.290894022583653,0.0255323903365453,0.0871212121212121,0.0255322356112397,0.141221374045802,0.0227272727272727,0.0172413793103448,0,0.351351351351351,0.191666666666667,0.131268436578171,0.100467289719626,0.0795454545454545,1
0.181184668989547,0.0909090909090909,0.08,0.0909090909090909,0.157323688969259,0.12401216342839,0.04,0.223255813953488,0.423909665388998,0.0362815352580395,0.125,0.0362816880802277,0.187022900763359,0,0.0344827586206897,0,0.405405405405405,0.291666666666667,0.174041297935103,0.130841121495327,0.0795454545454545,1
